20 stops, 22 old_students, 3 new_students, 20 max_walk, 45 capacity
1	50.0	50.0
2	24.692	38.317
3	68.415	50.996
4	34.292	31.148
5	20.891	33.849
6	74.41	43.128
7	69.008	32.565
8	71.021	47.102
9	57.388	37.973
10	69.627	44.887
11	71.35	32.641
12	23.546	47.884
13	23.105	43.331
14	33.245	37.47
15	53.115	41.572
16	30.869	40.448
17	34.511	44.138
18	39.738	43.972
19	70.371	35.17
20	42.343	45.826
1	18.739	55.899
2	24.256	44.891
3	19.146	43.959
4	38.909	28.062
5	15.373	33.366
6	71.879	51.229
7	60.315	44.304
8	83.471	51.662
9	70.179	42.393
10	71.707	32.348
11	14.718	30.2
12	38.31	26.971
13	28.194	26.234
14	30.596	46.303
15	34.3	31.154
16	21.998	33.4
17	38.961	25.957
18	8.802	36.367
19	20.449	32.13
20	19.286	39.723
21	89.921	47.481
22	71.709	38.405
23	74.44	49.491
24	87.602	37.915
25	69.303	47.268
Old Students: 14   13   19   23   10   2   3   25   18   5   20   9   12   22   11   7   6   16   21   8   4   24
New Students: 17   1   15
