20 stops, 22 old_students, 3 new_students, 5 max_walk, 45 capacity
1	50.0	50.0
2	18.659	61.929
3	39.333	71.994
4	38.897	22.113
5	61.034	81.043
6	51.108	25.087
7	47.189	36.756
8	45.5	71.603
9	31.595	34.566
10	53.056	70.564
11	21.628	47.561
12	53.068	61.515
13	30.854	51.157
14	35.19	60.856
15	55.308	46.099
16	20.824	44.626
17	51.682	77.642
18	52.234	22.572
19	49.646	78.721
20	28.921	78.332
1	19.145	60.259
2	20.52	63.862
3	16.922	65.288
4	16.099	61.305
5	18.831	57.274
6	43.611	71.185
7	39.504	76.978
8	42.111	70.632
9	39.283	72.103
10	38.65	76.238
11	38.578	21.439
12	39.382	23.47
13	38.409	17.527
14	41.39	20.647
15	38.464	20.736
16	61.054	84.955
17	61.771	76.452
18	59.754	83.133
19	59.909	79.11
20	61.985	79.754
21	52.066	27.715
22	51.296	24.274
23	49.153	23.331
24	48.409	27.259
25	52.512	26.278
Old Students: 6   1   23   7   4   3   19   18   2   24   20   9   17   8   12   5   14   16   11   15   10   13
New Students: 25   22   21
