80 stops, 90 old_students, 10 new_students, 5 max_walk, 22 capacity
1	50.0	50.0
2	93.051	59.056
3	33.463	14.024
4	31.664	66.789
5	21.382	44.213
6	16.848	76.635
7	26.048	62.339
8	55.734	61.906
9	27.03	41.369
10	25.864	37.32
11	76.355	22.138
12	77.737	68.336
13	81.893	29.661
14	88.711	71.654
15	34.21	42.428
16	59.883	47.165
17	82.5	41.114
18	41.572	40.661
19	54.276	61.491
20	64.071	57.513
21	60.368	73.336
22	40.922	23.203
23	34.698	47.971
24	68.224	57.3
25	54.856	59.607
26	90.2	36.173
27	74.998	18.479
28	27.415	72.434
29	23.389	68.891
30	61.782	73.206
31	66.864	26.299
32	67.79	36.276
33	90.438	41.079
34	52.353	36.527
35	22.205	71.085
36	44.394	31.366
37	58.464	27.409
38	29.263	59.786
39	56.205	20.649
40	72.783	61.741
41	70.204	44.681
42	47.843	30.479
43	34.366	39.686
44	58.99	67.097
45	81.956	51.464
46	76.978	45.043
47	74.336	41.534
48	88.318	76.625
49	68.239	49.309
50	26.444	48.657
51	64.733	40.32
52	54.963	18.549
53	56.878	58.179
54	91.749	34.004
55	29.457	32.316
56	91.935	39.828
57	66.047	25.395
58	84.747	16.734
59	55.716	74.847
60	67.212	65.599
61	25.64	39.079
62	17.285	15.643
63	87.802	46.202
64	84.68	27.372
65	54.489	42.004
66	34.94	60.866
67	53.66	65.167
68	91.212	41.25
69	45.159	56.767
70	45.659	70.146
71	34.098	44.666
72	91.432	26.609
73	86.906	61.096
74	37.121	33.745
75	67.38	55.199
76	56.473	68.992
77	65.418	19.267
78	38.306	41.061
79	17.876	51.307
80	80.991	20.184
1	88.727	61.175
2	96.313	56.159
3	96.722	59.711
4	90.628	55.945
5	90.491	61.911
6	91.901	60.151
7	92.47	57.618
8	92.701	57.261
9	90.838	57.151
10	93.243	60.032
11	92.116	59.786
12	93.37	63.268
13	91.813	55.05
14	91.356	60.327
15	97.55	60.728
16	94.696	56.544
17	96.043	59.179
18	90.071	57.065
19	94.138	59.171
20	91.196	63.672
21	33.508	14.116
22	36.505	10.151
23	32.761	14.618
24	35.603	10.275
25	36.417	17.608
26	32.895	14.501
27	30.647	10.182
28	34.606	14.16
29	31.351	16.575
30	32.348	16.25
31	35.759	11.396
32	32.382	11.639
33	33.015	14.365
34	33.069	18.34
35	32.006	13.194
36	31.007	16.581
37	32.722	11.279
38	33.284	16.311
39	34.876	17.133
40	36.756	13.08
41	33.881	64.045
42	26.862	67.629
43	33.294	71.297
44	29.912	67.785
45	30.763	66.175
46	32.918	65.357
47	31.693	62.432
48	33.423	69.54
49	31.395	67.145
50	31.309	67.044
51	32.087	66.669
52	32.894	67.356
53	31.676	66.673
54	31.732	66.922
55	27.955	65.082
56	33.005	64.952
57	33.776	69.056
58	31.273	71.488
59	35.546	68.383
60	32.512	65.212
61	18.631	43.31
62	21.086	44.876
63	23.068	47.793
64	21.24	44.26
65	21.666	44.161
66	22.207	46.916
67	24.219	43.736
68	21.951	45.709
69	19.209	46.173
70	21.183	45.695
71	25.768	42.634
72	21.401	44.207
73	22.93	43.121
74	21.634	42.062
75	21.396	41.234
76	22.653	42.254
77	20.617	47.838
78	22.42	43.368
79	22.238	39.507
80	21.099	45.607
81	17.003	76.57
82	14.416	79.508
83	17.767	78.007
84	13.464	77.212
85	21.298	74.902
86	19.63	79.69
87	14.868	76.657
88	16.923	77.573
89	12.341	75.148
90	18.442	79.33
91	15.793	77.123
92	13.271	77.403
93	16.842	72.21
94	17.221	74.46
95	16.621	75.191
96	15.681	78.167
97	16.612	76.847
98	16.534	74.844
99	19.066	75.099
100	13.824	75.378
Old Students: 46   23   81   15   13   64   8   10   60   50   40   87   93   24   98   17   28   4   14   91   97   9   38   78   41   94   83   5   51   19   92   75   26   49   20   68   1   16   58   55   84   65   11   34   82   52   63   72   71   95   25   2   43   47   96   48   57   7   69   74   30   54   59   80   37   61   76   77   31   45   88   85   79   27   6   22   70   3   32   29   53   18   12   39   89   33   67   100   73   62
New Students: 36   99   35   86   42   44   56   21   66   90
