20 stops, 22 old_students, 3 new_students, 5 max_walk, 22 capacity
1	50.0	50.0
2	84.202	26.662
3	30.611	44.447
4	78.207	15.514
5	33.377	53.943
6	43.488	23.897
7	79.415	41.564
8	43.674	53.119
9	37.921	49.833
10	41.089	35.705
11	31.625	16.062
12	35.824	45.472
13	60.712	44.848
14	81.324	23.073
15	36.778	40.696
16	57.233	46.792
17	53.725	49.917
18	54.238	16.015
19	53.605	19.628
20	72.251	46.763
1	87.389	24.311
2	86.726	24.672
3	87.106	25.926
4	83.169	29.086
5	82.395	23.63
6	33.873	41.106
7	32.101	40.618
8	31.576	42.48
9	31.821	41.832
10	28.776	46.787
11	79.084	12.957
12	75.507	16.006
13	78.703	13.613
14	82.008	13.277
15	73.917	16.814
16	31.18	56.512
17	35.631	53.833
18	33.4	54.804
19	30.195	55.034
20	33.804	54.111
21	47.527	24.493
22	40.258	27.078
23	42.888	23.016
24	45.063	20.201
25	46.38	25.283
Old Students: 8   24   11   19   14   12   18   7   2   10   21   5   13   6   4   3   17   9   22   1   23   25
New Students: 20   16   15
