80 stops, 90 old_students, 10 new_students, 20 max_walk, 22 capacity
1	50.0	50.0
2	63.291	63.922
3	42.501	62.12
4	30.16	42.992
5	53.42	62.571
6	53.88	62.34
7	31.212	51.799
8	34.664	55.482
9	61.418	50.464
10	43.429	46.012
11	40.444	59.749
12	37.217	60.996
13	63.034	49.421
14	61.267	45.13
15	46.509	56.231
16	32.324	48.507
17	46.21	43.71
18	55.068	53.091
19	38.94	60.617
20	43.432	55.528
21	40.408	47.773
22	48.41	46.585
23	53.067	49.824
24	34.648	59.536
25	56.602	48.959
26	37.457	52.654
27	32.86	60.392
28	62.16	51.206
29	43.679	44.937
30	35.557	58.968
31	56.038	59.379
32	56.583	54.409
33	62.012	58.45
34	31.714	55.378
35	49.15	58.135
36	38.147	52.979
37	59.918	50.004
38	41.357	44.073
39	42.3	62.842
40	38.809	43.001
41	62.709	49.699
42	44.88	45.401
43	56.417	44.16
44	49.984	60.167
45	43.619	53.198
46	61.866	52.312
47	42.211	58.843
48	42.039	56.449
49	41.873	52.006
50	46.592	49.771
51	31.913	44.323
52	62.97	63.38
53	40.725	48.462
54	59.566	51.488
55	36.142	53.162
56	47.438	47.909
57	41.231	45.1
58	46.994	51.53
59	43.366	54.219
60	41.48	46.431
61	31.476	50.739
62	47.507	51.58
63	39.055	61.717
64	50.971	59.766
65	38.491	63.797
66	46.096	52.58
67	51.87	51.136
68	40.211	52.682
69	59.497	52.628
70	42.292	55.667
71	57.676	51.834
72	36.816	59.426
73	38.704	49.087
74	30.477	57.756
75	33.884	47.257
76	42.043	61.769
77	43.125	45.77
78	32.567	46.343
79	61.923	56.106
80	39.629	46.422
1	50.241	61.628
2	78.594	65.562
3	64.425	83.241
4	68.629	58.772
5	69.787	72.457
6	81.415	65.921
7	67.932	70.411
8	75.231	75.012
9	63.735	65.143
10	63.489	64.233
11	52.014	73.528
12	70.013	50.778
13	61.959	64.155
14	52.401	52.145
15	72.203	80.694
16	63.481	61.577
17	64.617	55.413
18	77.146	67.437
19	47.843	55.953
20	81.755	61.039
21	37.087	62.951
22	27.292	57.143
23	28.581	49.759
24	42.167	62.283
25	42.773	60.417
26	53.937	67.808
27	49.242	56.887
28	42.548	58.335
29	40.721	81.062
30	43.221	62.309
31	45.017	70.54
32	34.171	63.124
33	47.678	47.2
34	39.921	62.072
35	33.202	66.213
36	53.637	70.362
37	38.302	59.604
38	25.835	53.836
39	59.832	71.55
40	30.99	67.989
41	37.978	49.287
42	11.204	46.186
43	12.83	35.186
44	30.56	23.382
45	31.523	39.465
46	46.622	37.727
47	12.135	41.172
48	14.629	39.648
49	29.843	45.671
50	19.912	40.688
51	38.312	45.475
52	32.089	39.825
53	22.655	32.833
54	10.743	44.888
55	28.619	25.679
56	14.349	48.955
57	29.222	39.462
58	41.563	41.943
59	30.489	42.63
60	29.085	54.499
61	48.937	56.033
62	44.165	75.022
63	55.928	64.041
64	68.151	51.705
65	39.895	71.493
66	49.889	65.49
67	49.829	64.864
68	64.678	78.916
69	54.279	65.217
70	51.791	62.868
71	53.239	62.549
72	50.614	65.865
73	52.971	59.998
74	45.219	62.25
75	69.578	63.148
76	37.184	59.607
77	46.192	79.519
78	57.389	57.152
79	44.754	69.58
80	65.402	53.998
81	45.078	61.962
82	54.293	54.679
83	54.731	74.014
84	57.793	60.054
85	57.946	73.982
86	58.094	64.208
87	60.712	72.36
88	44.335	57.887
89	38.635	51.239
90	63.875	61.885
91	45.887	66.085
92	52.296	67.785
93	50.62	68.848
94	63.414	51.753
95	45.318	55.357
96	62.527	54.276
97	47.427	68.596
98	43.166	61.781
99	54.339	60.554
100	44.705	77.477
Old Students: 7   76   4   5   59   65   83   47   33   64   75   12   72   21   19   53   97   77   8   40   30   95   45   23   63   43   54   52   50   1   74   6   58   10   99   15   96   39   37   16   79   57   29   9   87   3   66   55   13   31   68   94   93   82   2   89   85   36   98   48   17   20   18   49   73   22   27   24   88   80   69   14   61   78   46   35   28   34   32   41   56   92   91   42   90   84   81   62   70   44
New Students: 51   38   60   71   86   26   11   100   25   67
