40 stops, 45 old_students, 5 new_students, 40 max_walk, 45 capacity
1	50.0	50.0
2	54.133	46.451
3	43.844	55.593
4	48.027	52.483
5	42.769	56.423
6	44.16	55.659
7	50.716	49.889
8	50.506	55.839
9	47.481	55.12
10	46.064	47.067
11	48.096	48.742
12	47.815	55.341
13	47.097	53.952
14	47.276	49.191
15	51.606	47.794
16	48.43	50.948
17	43.604	54.204
18	53.871	50.229
19	45.082	53.3
20	47.547	54.339
21	43.703	48.178
22	44.39	56.254
23	50.066	55.126
24	45.628	54.888
25	53.188	51.358
26	53.072	48.262
27	44.866	47.416
28	51.848	50.378
29	44.876	52.969
30	45.616	51.922
31	46.72	54.903
32	45.492	55.99
33	47.255	48.71
34	44.715	49.148
35	44.385	51.41
36	43.593	53.651
37	49.23	52.013
38	48.486	53.665
39	43.09	49.7
40	50.806	48.651
1	47.427	55.05
2	39.569	18.673
3	39.424	32.437
4	49.799	59.272
5	36.146	50.388
6	59.184	53.091
7	87.423	55.98
8	52.898	63.302
9	90.565	55.031
10	73.48	64.029
11	50.311	62.244
12	40.097	65.105
13	15.414	82.933
14	37.481	60.699
15	56.995	18.8
16	53.141	37.238
17	24.534	46.8
18	29.347	24.693
19	40.233	59.983
20	55.329	93.673
21	69.132	70.7
22	57.312	17.512
23	85.854	61.108
24	44.168	43.24
25	23.72	49.731
26	49.428	51.786
27	72.081	57.523
28	80.099	33.923
29	49.532	35.377
30	75.181	72.327
31	23.164	81.58
32	46.013	66.529
33	56.941	75.175
34	41.689	67.532
35	8.814	53.086
36	8.843	66.295
37	46.498	67.126
38	9.688	78.421
39	67.271	53.429
40	53.865	50.169
41	42.703	60.132
42	26.229	68.137
43	34.003	61.03
44	68.472	62.138
45	36.927	79.74
46	50.116	47.785
47	33.933	23.31
48	46.208	55.268
49	52.009	60.287
50	41.588	60.835
Old Students: 29   3   42   9   41   31   5   49   1   20   48   33   40   43   22   45   27   36   6   50   30   25   2   14   26   18   19   7   37   23   44   13   34   32   46   4   8   39   35   12   17   47   10   11   21
New Students: 16   15   28   38   24
