40 stops, 45 old_students, 5 new_students, 5 max_walk, 22 capacity
1	50.0	50.0
2	64.305	16.883
3	53.717	75.516
4	79.574	84.243
5	11.363	45.897
6	72.059	89.604
7	40.654	70.243
8	29.887	26.934
9	26.651	35.279
10	41.503	16.973
11	57.775	43.158
12	70.104	24.31
13	48.994	65.498
14	73.804	37.23
15	46.722	81.889
16	47.791	51.993
17	48.234	71.464
18	71.308	43.354
19	41.189	32.204
20	14.312	58.039
21	15.47	24.979
22	25.105	72.226
23	48.256	25.74
24	33.042	89.311
25	12.522	24.794
26	50.257	87.983
27	39.565	87.425
28	51.916	47.344
29	78.512	69.196
30	42.004	42.48
31	61.133	73.832
32	22.279	69.361
33	63.192	50.382
34	45.448	29.414
35	32.513	89.538
36	74.261	59.019
37	48.487	48.91
38	46.499	20.422
39	23.156	17.608
40	14.704	54.53
1	63.528	18.93
2	63.772	16.652
3	62.937	14.763
4	63.399	14.397
5	63.71	15.652
6	60.318	14.539
7	66.124	17.333
8	61.643	14.503
9	68.183	15.311
10	63.512	16.498
11	52.411	72.225
12	57.995	76.667
13	57.199	72.314
14	53.673	75.637
15	51.413	72.071
16	56.306	71.898
17	51.526	74.531
18	52.123	77.895
19	53.066	75.345
20	53.748	75.528
21	80.402	83.497
22	78.675	84.178
23	81.176	85.812
24	80.301	82.224
25	79.894	84.673
26	78.192	83.572
27	83.525	84.186
28	80.567	85.465
29	82.385	81.199
30	82.287	84.738
31	9.467	49.525
32	12.372	42.75
33	11.853	46.679
34	9.68	47.558
35	9.87	47.906
36	12.887	46.436
37	9.207	44.879
38	12.741	44.314
39	10.647	44.913
40	10.9	46.968
41	76.113	89.655
42	71.65	86.567
43	72.547	93.73
44	71.853	92.167
45	71.683	88.188
46	72.065	89.781
47	72.08	89.677
48	71.847	85.593
49	69.904	93.232
50	74.65	89.506
Old Students: 19   35   49   28   18   41   12   38   4   2   33   15   47   16   36   17   46   30   3   7   27   10   34   39   25   40   37   13   42   14   5   21   48   8   44   11   45   32   24   43   31   9   22   50   20
New Students: 6   29   26   23   1
