40 stops, 45 old_students, 5 new_students, 5 max_walk, 45 capacity
1	50.0	50.0
2	80.485	80.526
3	52.202	40.772
4	52.213	39.739
5	11.307	93.119
6	10.998	67.094
7	51.212	60.461
8	24.656	45.507
9	70.962	57.489
10	23.475	88.86
11	34.312	91.303
12	31.951	83.301
13	47.748	88.409
14	46.914	76.773
15	45.257	77.325
16	31.453	77.273
17	42.615	48.327
18	18.5	40.018
19	36.351	83.151
20	48.013	53.957
21	18.79	48.377
22	48.313	44.179
23	74.196	66.036
24	24.535	54.726
25	53.652	42.634
26	37.187	71.103
27	49.722	55.891
28	54.893	43.16
29	73.69	47.201
30	78.749	92.649
31	72.353	81.992
32	69.198	61.299
33	62.937	39.868
34	16.101	41.646
35	68.381	44.512
36	43.349	71.318
37	42.938	72.722
38	25.659	62.879
39	65.877	71.597
40	46.52	84.465
1	81.088	81.706
2	82.48	78.892
3	83.476	80.084
4	78.815	79.386
5	80.494	80.537
6	80.358	80.468
7	79.527	83.14
8	83.656	79.637
9	80.921	78.767
10	82.825	77.252
11	53.36	41.656
12	53.368	43.688
13	56.434	38.679
14	52.637	39.979
15	50.35	40.435
16	51.406	37.098
17	54.684	39.647
18	52.64	40.802
19	51.679	43.409
20	50.433	36.898
21	54.955	39.285
22	52.046	40.496
23	52.202	39.01
24	50.514	42.62
25	50.963	41.54
26	53.358	39.227
27	54.781	38.758
28	53.574	37.408
29	51.801	43.093
30	50.599	40.377
31	7.443	94.889
32	11.286	93.396
33	7.645	92.715
34	13.208	93.302
35	9.456	94.825
36	11.11	94.187
37	11.44	93.008
38	10.27	97.561
39	8.419	92.814
40	12.952	94.427
41	9.926	66.963
42	9.454	66.91
43	13.725	69.166
44	11.128	71.112
45	14.309	65.68
46	8.367	69.16
47	11.979	66.546
48	13.037	65.02
49	11.496	69.855
50	11.871	64.478
Old Students: 49   34   15   4   35   16   39   12   2   46   30   27   18   38   3   29   7   47   21   6   26   11   32   40   42   37   31   48   23   45   22   10   24   5   50   1   43   9   19   36   17   28   41   44   20
New Students: 13   8   25   14   33
