20 stops, 22 old_students, 3 new_students, 10 max_walk, 22 capacity
1	50.0	50.0
2	29.288	71.826
3	16.465	64.106
4	19.133	61.107
5	70.791	48.283
6	89.369	20.18
7	33.584	42.42
8	72.641	64.296
9	46.169	63.509
10	40.375	35.721
11	41.103	51.5
12	39.674	38.056
13	16.486	57.571
14	35.003	43.237
15	55.618	60.119
16	65.575	62.869
17	25.004	39.704
18	48.287	70.777
19	72.575	63.234
20	59.194	71.418
1	24.807	69.151
2	28.558	63.161
3	29.423	68.217
4	29.81	71.975
5	26.345	76.746
6	18.338	63.751
7	13.092	59.897
8	7.227	62.171
9	21.294	63.813
10	16.672	65.225
11	21.051	58.507
12	20.18	62.053
13	18.339	61.963
14	20.781	69.796
15	18.294	54.811
16	66.479	47.429
17	78.148	47.355
18	70.017	45.916
19	69.542	47.232
20	71.992	43.838
21	82.838	19.804
22	92.312	28.321
23	88.89	23.069
24	98.235	17.089
25	91.656	17.264
Old Students: 9   24   25   6   23   2   20   15   7   11   16   22   14   13   17   5   1   18   8   21   19   3
New Students: 10   12   4
