20 stops, 22 old_students, 3 new_students, 40 max_walk, 45 capacity
1	50.0	50.0
2	59.548	40.389
3	53.673	53.941
4	42.026	50.059
5	50.179	57.985
6	55.118	50.137
7	54.308	44.74
8	48.487	44.053
9	53.712	55.466
10	52.462	51.585
11	51.425	42.305
12	55.027	54.796
13	54.497	41.288
14	51.744	47.826
15	57.313	48.18
16	52.529	43.789
17	48.302	54.355
18	48.443	54.816
19	42.773	54.684
20	58.293	49.219
1	48.359	55.86
2	66.386	41.507
3	35.834	29.28
4	82.836	57.993
5	65.612	27.586
6	57.604	78.332
7	45.98	51.086
8	72.342	45.38
9	73.329	54.915
10	60.328	31.039
11	9.071	35.512
12	39.486	65.756
13	15.359	53.768
14	33.094	16.004
15	41.433	49.796
16	65.941	23.786
17	46.987	59.167
18	58.584	55.702
19	78.877	67.55
20	42.443	54.516
21	64.465	56.926
22	43.613	27.844
23	19.763	49.856
24	53.807	30.853
25	68.199	78.151
Old Students: 15   13   21   5   14   25   19   11   6   23   20   17   7   12   2   3   16   8   1   18   22   10
New Students: 4   24   9
